12+log(O/H),log(N/O),log(U),OII_3727,NeIII_3868,OIII_4363,HeI_4471,HeII_4686,OIII_5007,NII_5755,HeI_5876,SIII_6312,NII_6584,HeI_6678,"SII_6717,31",ArIII_7135,OII_7325,SIII_9069,source
7.7,-0.75,-3.75,2.0636,0.049,0.0017,0.023,0.0,0.1603,0.0113,0.059,0.0046,0.555,0.0167,0.4861,0.0335,0.0449,0.0493,1
7.7,-0.75,-3.5,2.1758,0.0741,0.0054,0.0227,0.0,0.4499,0.0118,0.0581,0.0069,0.5285,0.0164,0.3943,0.038,0.0509,0.0675,1
7.7,-0.75,-3.25,2.0057,0.105,0.0138,0.0223,0.0,1.0198,0.0107,0.0572,0.0097,0.4432,0.0161,0.3048,0.0426,0.0501,0.0866,1
7.7,-0.75,-3.0,1.6006,0.1394,0.0273,0.0221,0.0,1.8055,0.0085,0.0565,0.0127,0.3283,0.0159,0.2263,0.0468,0.0423,0.1041,1
7.7,-0.75,-2.75,1.1561,0.1751,0.0442,0.0218,0.0,2.6328,0.0062,0.0559,0.0156,0.2257,0.0157,0.1636,0.0501,0.032,0.1178,1
7.7,-0.75,-2.5,0.8002,0.2115,0.0631,0.0216,0.0,3.4004,0.0044,0.0555,0.018,0.1516,0.0155,0.117,0.0518,0.0231,0.1257,1
7.7,-0.75,-2.25,0.5538,0.2478,0.0833,0.0215,0.0,4.0877,0.0031,0.0552,0.0194,0.1031,0.0154,0.0842,0.051,0.0164,0.1265,1
7.7,-0.75,-2.0,0.3935,0.2839,0.1047,0.0214,0.0,4.708,0.0022,0.055,0.0196,0.0726,0.0153,0.062,0.0476,0.012,0.1198,1
7.7,-0.75,-1.75,0.2902,0.3198,0.1275,0.0213,0.0,5.286,0.0016,0.0548,0.0185,0.0533,0.0153,0.0471,0.0422,0.0091,0.1074,1
7.7,-0.75,-1.5,0.2224,0.3556,0.1519,0.0211,0.0,5.8345,0.0013,0.0546,0.0167,0.0409,0.0152,0.0373,0.0361,0.006,0.0921,1
7.8,-0.75,-4.0,2.1343,0.0356,0.0,0.0233,0.0,0.0595,0.0116,0.0598,0.0034,0.6538,0.0169,0.6978,0.028,0.0416,0.0413,1
7.8,-0.75,-3.75,2.4354,0.0565,0.0018,0.0231,0.0,0.1865,0.0132,0.0591,0.0054,0.6743,0.0167,0.5942,0.0322,0.0514,0.0597,1
7.8,-0.75,-3.5,2.5654,0.0854,0.0059,0.0227,0.0,0.5212,0.0138,0.0582,0.008,0.6436,0.0164,0.4822,0.0365,0.0581,0.0816,1
7.8,-0.75,-3.25,2.3678,0.1209,0.0148,0.0224,0.0,1.1789,0.0126,0.0574,0.0112,0.5419,0.0162,0.3727,0.0408,0.0573,0.1045,1
7.8,-0.75,-3.0,1.894,0.1597,0.0291,0.0222,0.0,2.0817,0.01,0.0568,0.0145,0.403,0.016,0.2766,0.0446,0.0482,0.1252,1
7.8,-0.75,-2.75,1.3735,0.1997,0.0468,0.022,0.0,3.028,0.0073,0.0562,0.0177,0.2778,0.0158,0.1998,0.0477,0.0368,0.1412,1
7.8,-0.75,-2.5,0.953,0.2397,0.0662,0.0218,0.0,3.8976,0.0052,0.0558,0.0202,0.1866,0.0157,0.1427,0.0492,0.0266,0.1503,1
7.8,-0.75,-2.25,0.6606,0.2794,0.0869,0.0216,0.0,4.6726,0.0036,0.0555,0.0217,0.1268,0.0155,0.1025,0.0484,0.0191,0.151,1
7.8,-0.75,-2.0,0.4695,0.3189,0.1089,0.0215,0.0,5.372,0.0026,0.0553,0.0219,0.089,0.0155,0.0753,0.0452,0.0139,0.1431,1
7.8,-0.75,-1.75,0.3463,0.3584,0.1322,0.0214,0.0,6.0204,0.0019,0.0552,0.0208,0.0652,0.0154,0.0573,0.0402,0.0105,0.1285,1
7.8,-0.75,-1.5,0.2655,0.3984,0.1575,0.0213,0.0,6.6441,0.0015,0.055,0.0188,0.0498,0.0153,0.0453,0.0345,0.0081,0.1103,1
7.9,-0.75,-4.0,2.4505,0.0398,0.0,0.0234,0.0,0.0676,0.0131,0.0599,0.0038,0.7808,0.017,0.8396,0.0421,0.0458,0.0492,1
7.9,-0.75,-3.75,2.797,0.0633,0.0019,0.0231,0.0,0.211,0.0149,0.0592,0.006,0.8066,0.0168,0.7169,0.0483,0.0565,0.0711,1
7.9,-0.75,-3.5,2.9482,0.0958,0.006,0.0228,0.0,0.5877,0.0156,0.0585,0.009,0.7724,0.0165,0.5829,0.0548,0.0639,0.0972,1
7.9,-0.75,-3.25,2.7272,0.1353,0.0152,0.0225,0.0,1.3254,0.0144,0.0577,0.0125,0.6538,0.0163,0.4508,0.061,0.0629,0.1241,1
7.9,-0.75,-3.0,2.193,0.1782,0.0296,0.0223,0.0,2.3387,0.0115,0.0571,0.0161,0.4889,0.0161,0.3344,0.0665,0.0537,0.1483,1
7.9,-0.75,-2.75,1.599,0.2216,0.0472,0.0221,0.0,3.3955,0.0085,0.0566,0.0195,0.3383,0.0159,0.2415,0.0708,0.041,0.1668,1
7.9,-0.75,-2.5,1.1149,0.2645,0.0666,0.0219,0.0,4.3616,0.006,0.0562,0.0221,0.2276,0.0158,0.1724,0.0728,0.03,0.1771,1
7.9,-0.75,-2.25,0.7751,0.3071,0.087,0.0218,0.0,5.2187,0.0043,0.0559,0.0237,0.1545,0.0157,0.1238,0.0717,0.0215,0.1777,1
7.9,-0.75,-2.0,0.5519,0.3496,0.1088,0.0217,0.0,5.9972,0.0031,0.0557,0.0239,0.1082,0.0156,0.0909,0.0671,0.0159,0.1685,1
7.9,-0.75,-1.75,0.4076,0.3928,0.1324,0.0216,0.0,6.7278,0.0023,0.0556,0.0228,0.0791,0.0155,0.069,0.0599,0.012,0.1516,1
7.9,-0.75,-1.5,0.3128,0.4372,0.1583,0.0215,0.0,7.4361,0.0018,0.0554,0.0208,0.0604,0.0155,0.0546,0.0515,0.0094,0.1306,1
8.0,-0.75,-4.0,2.7465,0.0435,0.0,0.0234,0.0,0.075,0.0144,0.06,0.0042,0.9192,0.017,0.9976,0.0393,0.0486,0.0579,1
8.0,-0.75,-3.75,3.1394,0.0693,0.0019,0.0232,0.0,0.2333,0.0164,0.0594,0.0066,0.9519,0.0168,0.8552,0.0452,0.0601,0.0836,1
8.0,-0.75,-3.5,3.3128,0.1049,0.006,0.0229,0.0,0.6471,0.0173,0.0587,0.0099,0.9149,0.0166,0.6969,0.0512,0.0681,0.1142,1
8.0,-0.75,-3.25,3.0715,0.1477,0.0148,0.0226,0.0,1.4533,0.016,0.058,0.0136,0.7787,0.0164,0.5394,0.0568,0.0672,0.1454,1
8.0,-0.75,-3.0,2.4846,0.1935,0.0287,0.0224,0.0,2.5585,0.013,0.0574,0.0174,0.5861,0.0162,0.4003,0.0616,0.0576,0.1732,1
8.0,-0.75,-2.75,1.825,0.2395,0.0456,0.0222,0.0,3.7137,0.0096,0.0569,0.0208,0.4075,0.016,0.289,0.0653,0.0446,0.1942,1
8.0,-0.75,-2.5,1.281,0.2846,0.0641,0.0221,0.0,4.77,0.0069,0.0565,0.0236,0.2748,0.0159,0.2063,0.0671,0.0328,0.2059,1
8.0,-0.75,-2.25,0.8951,0.3295,0.0838,0.0219,0.0,5.7071,0.0049,0.0563,0.0252,0.1866,0.0158,0.148,0.0661,0.0237,0.2065,1
8.0,-0.75,-2.0,0.6397,0.3749,0.105,0.0219,0.0,6.5634,0.0035,0.0561,0.0255,0.1307,0.0157,0.1086,0.0621,0.0177,0.196,1
8.0,-0.75,-1.75,0.4735,0.4216,0.1282,0.0218,0.0,7.3763,0.0027,0.056,0.0244,0.0953,0.0157,0.0825,0.0557,0.0134,0.1767,1
8.0,-0.75,-1.5,0.364,0.4705,0.1542,0.0217,0.0,8.1804,0.0021,0.0558,0.0224,0.0726,0.0156,0.0652,0.0481,0.0105,0.1528,1
8.1,-0.75,-4.0,2.9157,0.045,0.0,0.0234,0.0,0.0789,0.0148,0.0601,0.0043,1.0486,0.017,1.1534,0.0565,0.0477,0.0659,1
8.1,-0.75,-3.75,3.3557,0.0721,0.0017,0.0232,0.0,0.246,0.0171,0.0596,0.0069,1.0919,0.0169,0.9957,0.0652,0.0595,0.0956,1
8.1,-0.75,-3.5,3.5616,0.1096,0.0054,0.023,0.0,0.682,0.0182,0.059,0.0102,1.0564,0.0167,0.8158,0.0739,0.0681,0.1307,1
8.1,-0.75,-3.25,3.3277,0.1545,0.0134,0.0227,0.0,1.5312,0.017,0.0583,0.0141,0.907,0.0165,0.6335,0.0818,0.0679,0.1665,1
8.1,-0.75,-3.0,2.7204,0.2021,0.0259,0.0225,0.0,2.6974,0.014,0.0577,0.0179,0.6891,0.0163,0.4709,0.0885,0.059,0.198,1
8.1,-0.75,-2.75,2.0219,0.2495,0.0413,0.0223,0.0,3.9241,0.0105,0.0573,0.0214,0.4827,0.0161,0.3405,0.0935,0.0465,0.2216,1
8.1,-0.75,-2.5,1.4341,0.296,0.0583,0.0222,0.0,5.0532,0.0076,0.0569,0.0242,0.3271,0.016,0.2433,0.096,0.0347,0.2349,1
8.1,-0.75,-2.25,1.01,0.3423,0.0766,0.0221,0.0,6.0636,0.0055,0.0567,0.0259,0.2226,0.0159,0.1748,0.0948,0.0255,0.2358,1
8.1,-0.75,-2.0,0.7257,0.3899,0.0965,0.022,0.0,6.9952,0.004,0.0565,0.0263,0.1558,0.0159,0.1284,0.0894,0.0191,0.2243,1
8.1,-0.75,-1.75,0.5395,0.4399,0.1187,0.0219,0.0,7.8924,0.003,0.0564,0.0254,0.1136,0.0158,0.0976,0.0807,0.0146,0.203,1
8.1,-0.75,-1.5,0.4161,0.4932,0.144,0.0218,0.0,8.7923,0.0024,0.0562,0.0235,0.0865,0.0158,0.0772,0.0702,0.0115,0.1762,1
8.2,-0.75,-4.0,2.9338,0.0431,0.0,0.0233,0.0,0.0781,0.0144,0.06,0.0041,1.1568,0.017,1.2948,0.0495,0.0433,0.0726,1
8.2,-0.75,-3.75,3.4248,0.0703,0.0014,0.0232,0.0,0.2454,0.0169,0.0596,0.0067,1.2171,0.0169,1.1313,0.0575,0.0554,0.106,1
8.2,-0.75,-3.5,3.6764,0.108,0.0045,0.023,0.0,0.6841,0.0182,0.0591,0.0101,1.1897,0.0167,0.9349,0.0655,0.0641,0.1458,1
8.2,-0.75,-3.25,3.476,0.1532,0.0112,0.0228,0.0,1.5404,0.0173,0.0585,0.0139,1.0335,0.0166,0.7298,0.0725,0.065,0.1861,1
8.2,-0.75,-3.0,2.8814,0.201,0.0217,0.0226,0.0,2.7233,0.0145,0.058,0.0177,0.7944,0.0164,0.5442,0.0782,0.0576,0.2212,1
8.2,-0.75,-2.75,2.1747,0.2483,0.0348,0.0225,0.0,3.9817,0.0111,0.0576,0.0211,0.5621,0.0163,0.3942,0.0825,0.0463,0.2476,1
8.2,-0.75,-2.5,1.5645,0.2951,0.0496,0.0223,0.0,5.1569,0.0082,0.0573,0.0238,0.3836,0.0162,0.2823,0.0848,0.0353,0.2629,1
8.2,-0.75,-2.25,1.1132,0.3418,0.0657,0.0222,0.0,6.2191,0.006,0.0571,0.0256,0.262,0.0161,0.2032,0.084,0.0264,0.2648,1
8.2,-0.75,-2.0,0.8062,0.3903,0.0835,0.0221,0.0,7.2071,0.0044,0.0569,0.0262,0.1837,0.016,0.1494,0.0798,0.02,0.2531,1
8.2,-0.75,-1.75,0.6027,0.4423,0.1038,0.0221,0.0,8.1769,0.0034,0.0568,0.0256,0.134,0.016,0.1137,0.0726,0.0155,0.2303,1
8.2,-0.75,-1.5,0.467,0.4985,0.1271,0.022,0.0,9.1621,0.0026,0.0566,0.024,0.102,0.0159,0.09,0.0637,0.0124,0.2012,1
8.3,-0.75,-4.0,2.6105,0.0353,0.0,0.0231,0.0,0.0678,0.0121,0.0595,0.0035,1.1838,0.0169,1.3593,0.0634,0.0331,0.0741,1
8.3,-0.75,-3.75,3.1472,0.0597,0.0,0.0231,0.0,0.2181,0.0147,0.0594,0.0058,1.2726,0.0169,1.2161,0.0753,0.0442,0.1103,1
8.3,-0.75,-3.5,3.4771,0.0948,0.0032,0.023,0.0,0.6209,0.0164,0.0591,0.009,1.2705,0.0168,1.0237,0.0869,0.0533,0.1542,1
8.3,-0.75,-3.25,3.3753,0.1377,0.0081,0.0228,0.0,1.4232,0.0161,0.0587,0.0126,1.1273,0.0166,0.8091,0.097,0.056,0.1989,1
8.3,-0.75,-3.0,2.8684,0.1833,0.0159,0.0227,0.0,2.553,0.0139,0.0583,0.0161,0.8832,0.0165,0.6075,0.105,0.0512,0.2376,1
8.3,-0.75,-2.75,2.217,0.2289,0.026,0.0226,0.0,3.7805,0.011,0.0579,0.0193,0.6346,0.0164,0.4422,0.1108,0.0426,0.2671,1
8.3,-0.75,-2.5,1.6277,0.2739,0.0377,0.0224,0.0,4.9496,0.0083,0.0577,0.0219,0.4379,0.0163,0.3179,0.1142,0.0336,0.2849,1
8.3,-0.75,-2.25,1.1772,0.3194,0.0508,0.0224,0.0,6.0241,0.0062,0.0575,0.0238,0.3012,0.0162,0.2296,0.114,0.0258,0.289,1
8.3,-0.75,-2.0,0.8628,0.3673,0.0656,0.0223,0.0,7.0413,0.0046,0.0573,0.0247,0.212,0.0162,0.1693,0.1095,0.0199,0.2787,1
8.3,-0.75,-1.75,0.6509,0.4188,0.0825,0.0222,0.0,8.0436,0.0036,0.0572,0.0245,0.155,0.0161,0.1291,0.1008,0.0156,0.256,1
8.3,-0.75,-1.5,0.5078,0.4762,0.1027,0.0221,0.0,9.0903,0.0028,0.0571,0.0234,0.1181,0.0161,0.1025,0.0895,0.0127,0.226,1
8.4,-0.75,-4.0,2.1428,0.0266,0.0,0.0228,0.0,0.0551,0.0092,0.0589,0.0027,1.1531,0.0167,1.3606,0.0489,0.0224,0.0726,1
8.4,-0.75,-3.75,2.705,0.0474,0.0,0.0229,0.0,0.1835,0.0119,0.0592,0.0047,1.2771,0.0168,1.2571,0.0598,0.0321,0.1109,1
8.4,-0.75,-3.5,3.1088,0.0785,0.002,0.0229,0.0,0.5383,0.0139,0.0591,0.0075,1.3105,0.0168,1.0854,0.0705,0.0409,0.1586,1
8.4,-0.75,-3.25,3.1181,0.1175,0.0054,0.0228,0.0,1.2607,0.0142,0.0588,0.0108,1.1919,0.0167,0.8724,0.0797,0.0449,0.2075,1
8.4,-0.75,-3.0,2.7308,0.1597,0.0108,0.0227,0.0,2.2998,0.0127,0.0586,0.014,0.9548,0.0166,0.662,0.0867,0.0429,0.25,1
8.4,-0.75,-2.75,2.1689,0.202,0.0181,0.0226,0.0,3.4557,0.0104,0.0583,0.0168,0.6985,0.0165,0.4851,0.0918,0.037,0.2824,1
8.4,-0.75,-2.5,1.6294,0.2442,0.0267,0.0226,0.0,4.5822,0.008,0.0581,0.0193,0.4883,0.0164,0.3505,0.0949,0.0301,0.3029,1
8.4,-0.75,-2.25,1.2014,0.2871,0.0368,0.0225,0.0,5.6401,0.0061,0.0579,0.0212,0.3389,0.0164,0.2542,0.0955,0.0237,0.3095,1
8.4,-0.75,-2.0,0.8938,0.3327,0.0484,0.0224,0.0,6.6552,0.0047,0.0578,0.0224,0.2399,0.0163,0.1882,0.0926,0.0188,0.301,1
8.4,-0.75,-1.75,0.6822,0.3823,0.062,0.0224,0.0,7.6715,0.0037,0.0577,0.0225,0.176,0.0163,0.1441,0.0863,0.0151,0.2792,1
8.4,-0.75,-1.5,0.5369,0.4386,0.0784,0.0223,0.0,8.7446,0.003,0.0575,0.0219,0.1344,0.0162,0.1148,0.0776,0.0124,0.2488,1
8.5,-0.75,-4.0,1.4256,0.0139,0.0,0.0223,0.0,0.0333,0.0054,0.0579,0.0016,0.9873,0.0165,1.1935,0.0526,0.0113,0.0644,1
8.5,-0.75,-3.75,1.9404,0.0272,0.0,0.0227,0.0,0.1177,0.0076,0.0587,0.0031,1.1459,0.0167,1.1577,0.0675,0.0179,0.102,1
8.5,-0.75,-3.5,2.4269,0.0499,0.0,0.0228,0.0,0.374,0.0098,0.059,0.0054,1.2396,0.0168,1.0468,0.0834,0.0256,0.1524,1
8.5,-0.75,-3.25,2.6175,0.0812,0.0028,0.0228,0.0,0.94,0.0108,0.0589,0.0082,1.1799,0.0167,0.8685,0.0972,0.0309,0.2058,1
8.5,-0.75,-3.0,2.4343,0.1174,0.006,0.0228,0.0,1.8086,0.0102,0.0588,0.011,0.9803,0.0167,0.6719,0.1076,0.0318,0.2526,1
8.5,-0.75,-2.75,2.0239,0.1549,0.0104,0.0227,0.0,2.8211,0.0087,0.0586,0.0135,0.736,0.0166,0.4974,0.1149,0.0292,0.2882,1
8.5,-0.75,-2.5,1.5762,0.1931,0.0161,0.0227,0.0,3.8515,0.007,0.0585,0.0157,0.5238,0.0166,0.3618,0.12,0.025,0.3126,1
8.5,-0.75,-2.25,1.1915,0.2324,0.0229,0.0226,0.0,4.8496,0.0055,0.0584,0.0176,0.3674,0.0165,0.2639,0.1225,0.0206,0.3243,1
8.5,-0.75,-2.0,0.9023,0.2745,0.031,0.0226,0.0,5.8284,0.0043,0.0583,0.019,0.2616,0.0165,0.1963,0.1215,0.0167,0.3219,1
8.5,-0.75,-1.75,0.6967,0.32,0.0407,0.0225,0.0,6.8084,0.0035,0.0582,0.0197,0.1924,0.0164,0.1508,0.1162,0.0137,0.3051,1
8.5,-0.75,-1.5,0.5532,0.3721,0.0526,0.0225,0.0,7.8599,0.0028,0.0581,0.0198,0.1471,0.0164,0.1206,0.1073,0.0115,0.2779,1
8.6,-0.75,-4.0,0.8208,0.0049,0.0,0.0218,0.0,0.0149,0.0027,0.0568,0.0,0.7749,0.0162,0.9503,0.033,0.004,0.0541,1
8.6,-0.75,-3.75,1.2148,0.0107,0.0,0.0223,0.0,0.0562,0.0041,0.0581,0.0018,0.9444,0.0166,0.9694,0.0444,0.0081,0.0888,1
8.6,-0.75,-3.5,1.7133,0.0229,0.0,0.0226,0.0,0.2016,0.006,0.0588,0.0035,1.0964,0.0167,0.9316,0.0586,0.0137,0.1404,1
8.6,-0.75,-3.25,2.0957,0.0435,0.0011,0.0227,0.0,0.5791,0.0074,0.0589,0.006,1.1202,0.0168,0.8135,0.0723,0.0194,0.2002,1
8.6,-0.75,-3.0,2.1338,0.0701,0.0028,0.0228,0.0,1.2338,0.0076,0.059,0.0084,0.9725,0.0168,0.6442,0.0824,0.0223,0.2526,1
8.6,-0.75,-2.75,1.8986,0.1001,0.0052,0.0228,0.0,2.0576,0.0068,0.0589,0.0105,0.7518,0.0167,0.482,0.089,0.0223,0.2917,1
8.6,-0.75,-2.5,1.5514,0.1323,0.0084,0.0227,0.0,2.9423,0.0057,0.0589,0.0123,0.5443,0.0167,0.3517,0.0937,0.0201,0.3192,1
8.6,-0.75,-2.25,1.2116,0.1669,0.0124,0.0227,0.0,3.8407,0.0045,0.0588,0.014,0.3848,0.0167,0.2568,0.0973,0.0173,0.337,1
8.6,-0.75,-2.0,0.9341,0.2043,0.0175,0.0227,0.0,4.7443,0.0036,0.0588,0.0155,0.2743,0.0167,0.1912,0.0993,0.0145,0.3438,1
8.6,-0.75,-1.75,0.728,0.245,0.0236,0.0227,0.0,5.6613,0.0029,0.0587,0.0167,0.2014,0.0166,0.1471,0.0989,0.0122,0.3377,1
8.6,-0.75,-1.5,0.5799,0.2908,0.0314,0.0226,0.0,6.6365,0.0024,0.0587,0.0174,0.1535,0.0166,0.1177,0.0955,0.0103,0.3193,1
8.7,-0.75,-4.0,0.3691,0.0014,0.0,0.0213,0.0,0.0056,0.0,0.056,0.0,0.5287,0.016,0.6673,0.029,0.0,0.0409,1
8.7,-0.75,-3.75,0.5885,0.0033,0.0,0.0221,0.0,0.0218,0.0017,0.0579,0.0,0.6712,0.0165,0.7136,0.0406,0.0011,0.0686,1
8.7,-0.75,-3.5,0.941,0.0081,0.0,0.0225,0.0,0.0892,0.0028,0.0589,0.0018,0.8385,0.0168,0.7341,0.0573,0.0044,0.115,1
8.7,-0.75,-3.25,1.3741,0.0188,0.0,0.0227,0.0,0.3102,0.0041,0.0592,0.0036,0.9468,0.0169,0.695,0.0777,0.0092,0.1789,1
8.7,-0.75,-3.0,1.6308,0.0358,0.0011,0.0228,0.0,0.7645,0.0048,0.0592,0.0057,0.8906,0.0169,0.5846,0.0947,0.0128,0.2406,1
8.7,-0.75,-2.75,1.5981,0.0563,0.0022,0.0228,0.0,1.3819,0.0047,0.0593,0.0075,0.7169,0.0169,0.4479,0.1049,0.0145,0.2847,1
8.7,-0.75,-2.5,1.4026,0.0799,0.0039,0.0228,0.0,2.0834,0.0041,0.0593,0.009,0.5317,0.0169,0.3301,0.1115,0.0144,0.3148,1
8.7,-0.75,-2.25,1.1545,0.1071,0.006,0.0228,0.0,2.8344,0.0034,0.0593,0.0104,0.3808,0.0169,0.242,0.1169,0.0132,0.3361,1
8.7,-0.75,-2.0,0.9206,0.1381,0.0089,0.0228,0.0,3.6262,0.0028,0.0593,0.0118,0.2726,0.0168,0.1805,0.1218,0.0117,0.3499,1
8.7,-0.75,-1.75,0.7319,0.1732,0.0126,0.0228,0.0,4.4588,0.0023,0.0593,0.0131,0.2,0.0168,0.1391,0.1253,0.01,0.3541,1
8.7,-0.75,-1.5,0.5891,0.2129,0.0173,0.0228,0.0,5.3536,0.0019,0.0592,0.0142,0.1521,0.0168,0.1115,0.1261,0.0087,0.3468,1
8.8,-0.75,-4.0,0.1512,0.0,0.0,0.021,0.0,0.002,0.0,0.0555,0.0,0.3428,0.0158,0.4449,0.0155,0.0,0.0299,1
8.8,-0.75,-3.75,0.2595,0.0,0.0,0.022,0.0,0.008,0.0,0.0578,0.0,0.452,0.0165,0.4997,0.0225,0.0,0.0511,1
8.8,-0.75,-3.5,0.4528,0.0026,0.0,0.0225,0.0,0.0353,0.0011,0.0591,0.0,0.5941,0.0169,0.543,0.0332,0.0,0.0892,1
8.8,-0.75,-3.25,0.7783,0.007,0.0,0.0227,0.0,0.1481,0.0019,0.0595,0.0019,0.7363,0.017,0.5576,0.049,0.0015,0.1506,1
8.8,-0.75,-3.0,1.1096,0.0162,0.0,0.0228,0.0,0.4346,0.0027,0.0596,0.0035,0.764,0.017,0.5084,0.0654,0.0055,0.2199,1
8.8,-0.75,-2.75,1.2464,0.0286,0.0,0.0229,0.0,0.872,0.003,0.0597,0.0051,0.6545,0.017,0.4076,0.076,0.0086,0.272,1
8.8,-0.75,-2.5,1.2033,0.0434,0.0016,0.0229,0.0,1.3857,0.0028,0.0598,0.0064,0.5019,0.017,0.3059,0.0819,0.0098,0.3047,1
8.8,-0.75,-2.25,1.0642,0.0616,0.0027,0.0229,0.0,1.9642,0.0025,0.0598,0.0075,0.3657,0.017,0.2257,0.0863,0.0099,0.3274,1
8.8,-0.75,-2.0,0.8944,0.0843,0.0043,0.0229,0.0,2.6111,0.0021,0.0599,0.0086,0.2636,0.017,0.1688,0.0908,0.0092,0.3449,1
8.8,-0.75,-1.75,0.7351,0.1122,0.0063,0.0229,0.0,3.3303,0.0017,0.0599,0.0098,0.1934,0.017,0.1301,0.0955,0.0083,0.357,1
8.8,-0.75,-1.5,0.6026,0.1452,0.0091,0.0229,0.0,4.1271,0.0014,0.0598,0.011,0.1466,0.0169,0.1044,0.0994,0.0073,0.3607,1
8.9,-0.75,-4.0,0.0382,0.0,0.0,0.0181,0.0,0.001,0.0,0.0481,0.0,0.1568,0.0139,0.1715,0.0093,0.0,0.0197,1
8.9,-0.75,-3.75,0.06,0.0,0.0,0.0195,0.0,0.0041,0.0,0.0519,0.0,0.1945,0.015,0.1793,0.0136,0.0,0.0342,1
8.9,-0.75,-3.5,0.0796,0.0,0.0,0.0217,0.0,0.0127,0.0,0.0578,0.0,0.2115,0.0166,0.1656,0.0175,0.0,0.0517,1
8.9,-0.75,-3.25,0.2424,0.0012,0.0,0.0225,0.0,0.0389,0.0,0.0593,0.0,0.4098,0.0169,0.333,0.0342,0.0,0.0927,1
8.9,-0.75,-3.0,0.4482,0.0036,0.0,0.0227,0.0,0.1515,0.0,0.0597,0.0012,0.4997,0.017,0.3476,0.0531,0.0,0.1564,1
8.9,-0.75,-2.75,0.6491,0.0079,0.0,0.0228,0.0,0.3699,0.0012,0.0598,0.0023,0.4955,0.017,0.312,0.07,0.0011,0.2163,1
8.9,-0.75,-2.5,0.7667,0.0134,0.0,0.0229,0.0,0.6518,0.0014,0.06,0.0033,0.4186,0.0171,0.2496,0.0804,0.0017,0.2562,1
8.9,-0.75,-2.25,0.8,0.0206,0.0,0.023,0.0,0.9849,0.0014,0.0602,0.0042,0.3243,0.0171,0.1901,0.0871,0.0046,0.2822,1
8.9,-0.75,-2.0,0.7652,0.0304,0.0013,0.023,0.0,1.3828,0.0013,0.0603,0.005,0.2412,0.0171,0.1438,0.0928,0.0051,0.302,1
8.9,-0.75,-1.75,0.6889,0.0448,0.0021,0.023,0.0,1.8677,0.0011,0.0603,0.0059,0.1787,0.0171,0.1111,0.0993,0.0052,0.3196,1
8.9,-0.75,-1.5,0.5959,0.0653,0.0033,0.023,0.0,2.4525,0.0,0.0603,0.0068,0.1352,0.0171,0.0889,0.1067,0.0049,0.3341,1
9.0,-0.75,-4.0,0.0039,0.0,0.0,0.0097,0.0,0.0,0.0,0.0259,0.0,0.0377,0.0074,0.0449,0.0017,0.0,0.0052,1
9.0,-0.75,-3.75,0.0071,0.0,0.0,0.0108,0.0,0.0,0.0,0.0286,0.0,0.0516,0.0082,0.0527,0.0027,0.0,0.0099,1
9.0,-0.75,-3.5,0.0171,0.0,0.0,0.0115,0.0,0.0022,0.0,0.0305,0.0,0.0804,0.0087,0.0679,0.005,0.0,0.0205,1
9.0,-0.75,-3.25,0.0597,0.0,0.0,0.0197,0.0,0.0158,0.0,0.0525,0.0,0.1725,0.0152,0.1222,0.0135,0.0,0.0602,1
9.0,-0.75,-3.0,0.1049,0.0,0.0,0.0216,0.0,0.0548,0.0,0.0573,0.0,0.1866,0.0164,0.1198,0.0206,0.0,0.0976,1
9.0,-0.75,-2.75,0.1716,0.0,0.0,0.0224,0.0,0.0773,0.0,0.0593,0.0,0.2733,0.0169,0.1778,0.0275,0.0,0.1249,1
9.0,-0.75,-2.5,0.3126,0.0018,0.0,0.0227,0.0,0.1674,0.0,0.0597,0.0011,0.2986,0.017,0.1722,0.0392,0.0,0.179,1
9.0,-0.75,-2.25,0.5088,0.0032,0.0,0.0228,0.0,0.2869,0.0,0.06,0.0019,0.2859,0.0171,0.1514,0.0502,0.0,0.2268,1
9.0,-0.75,-2.0,0.7359,0.0047,0.0,0.0229,0.0,0.4232,0.0,0.0603,0.003,0.2452,0.0171,0.125,0.0595,0.0016,0.2648,1
9.0,-0.75,-1.75,0.9363,0.0065,0.0,0.0229,0.0,0.5847,0.0,0.0604,0.0041,0.1942,0.0171,0.0999,0.0664,0.0053,0.2916,1
9.0,-0.75,-1.5,1.0349,0.0095,0.0,0.0229,0.0,0.8058,0.0,0.0605,0.005,0.1475,0.0171,0.0795,0.0708,0.0081,0.3069,1
9.1,-0.75,-4.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.021,0.0,0.0061,0.006,0.008,0.0,0.0,0.0011,1
9.1,-0.75,-3.75,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0242,0.0,0.0093,0.0069,0.0107,0.0,0.0,0.0022,1
9.1,-0.75,-3.5,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0267,0.0,0.0157,0.0076,0.0152,0.0012,0.0,0.005,1
9.1,-0.75,-3.25,0.0037,0.0,0.0,0.0107,0.0,0.0,0.0,0.0284,0.0,0.0334,0.0081,0.0266,0.0031,0.0,0.0134,1
9.1,-0.75,-3.0,0.0189,0.0,0.0,0.0116,0.0,0.0082,0.0,0.0306,0.0,0.0692,0.0087,0.0464,0.0085,0.0,0.036,1
